frame,time_s,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy
68,1.1344666666666667,-1,32,sports ball,0.226732075214386,1393.1026611328125,649.3189697265625,1523.127685546875,780.473876953125,1458.1151733398438,714.8964233398438
69,1.1511500000000001,-1,32,sports ball,0.3166747987270355,1424.685546875,693.6273803710938,1557.3948974609375,823.0428466796875,1491.0402221679688,758.3351135253906
70,1.1678333333333333,-1,32,sports ball,0.6987972259521484,1460.08447265625,735.2832641601562,1592.654296875,866.0181884765625,1526.369384765625,800.6507263183594
71,1.1845166666666667,-1,32,sports ball,0.6371027231216431,1491.5625,779.5206298828125,1623.0926513671875,908.8685302734375,1557.3275756835938,844.194580078125
72,1.2012,-1,32,sports ball,0.6874082684516907,1526.138671875,823.7379150390625,1656.8056640625,953.7977294921875,1591.47216796875,888.767822265625
73,1.2178833333333334,-1,32,sports ball,0.4713774621486664,1556.9417724609375,871.2325439453125,1690.2542724609375,1002.2201538085938,1623.5980224609375,936.7263488769531
74,1.2345666666666666,-1,32,sports ball,0.617784857749939,1591.4893798828125,917.9910278320312,1718.3309326171875,1053.0582275390625,1654.91015625,985.5246276855469
75,1.25125,-1,32,sports ball,0.3872712552547455,1621.558349609375,968.5640258789062,1753.7052001953125,1079.803466796875,1687.6317749023438,1024.1837463378906
76,1.2679333333333334,-1,32,sports ball,0.12608230113983154,1649.682861328125,1015.9629516601562,1777.685302734375,1080.0,1713.68408203125,1047.9814758300781
130,2.168833333333333,-1,32,sports ball,0.30930817127227783,1791.6932373046875,629.5829467773438,1896.57275390625,730.4850463867188,1844.1329956054688,680.0339965820312
131,2.1855166666666666,-1,32,sports ball,0.27640166878700256,1778.3115234375,651.0170288085938,1884.387451171875,751.9931640625,1831.3494873046875,701.5050964355469
132,2.2022,-1,32,sports ball,0.2590545117855072,1761.2691650390625,673.0512084960938,1866.8192138671875,775.9638061523438,1814.044189453125,724.5075073242188
133,2.2188833333333333,17,32,sports ball,0.6444234848022461,1747.6019287109375,691.6948852539062,1854.4766845703125,795.9296875,1801.039306640625,743.8122863769531
134,2.2355666666666667,17,32,sports ball,0.7390974760055542,1735.1097412109375,713.9487915039062,1842.840576171875,819.0267333984375,1788.9751586914062,766.4877624511719
135,2.25225,17,32,sports ball,0.7050594091415405,1718.5244140625,741.0115356445312,1827.2818603515625,847.1622924804688,1772.9031372070312,794.0869140625
136,2.2689333333333335,17,32,sports ball,0.6107058525085449,1701.8792724609375,770.668701171875,1811.49365234375,877.651611328125,1756.6864624023438,824.16015625
